state_code,county,tract,block,aapi,aian,black,hispanic,other,white
41,001,9501,101,0,4,0,0,0,42
41,001,9501,102,0,0,0,0,0,8
41,001,9501,105,0,0,0,0,0,0
41,001,9501,107,0,2,0,0,0,7
41,001,9501,108,0,0,0,0,0,7
41,001,9501,109,0,0,0,0,0,3
41,001,9501,110,0,4,0,10,0,44
41,001,9501,111,0,0,0,0,0,41
41,001,9501,112,0,0,0,0,0,11
41,001,9501,115,0,0,0,0,0,0
41,001,9501,119,0,0,0,0,0,14
41,001,9501,120,0,0,0,1,0,25
41,001,9501,123,0,0,0,0,0,10
41,001,9501,125,0,0,0,0,0,7
41,001,9501,126,0,0,0,0,0,6
41,001,9501,127,0,0,0,0,0,9
41,001,9501,128,0,0,0,0,0,48
41,001,9501,130,0,0,0,0,0,7
41,001,9501,131,0,0,0,0,0,5
41,001,9501,137,0,0,0,1,0,6
41,001,9501,138,0,0,0,0,0,18
41,001,9501,139,0,0,0,1,0,22
41,001,9501,140,0,0,0,0,0,16
41,001,9501,142,0,0,0,0,0,21
41,001,9501,143,0,0,0,0,0,1
41,001,9501,144,0,0,0,1,0,17
41,001,9501,145,0,0,0,0,0,0
41,001,9501,146,0,0,0,0,0,0
41,001,9501,147,0,0,0,0,0,2
41,001,9501,148,0,0,0,0,0,2
41,001,9501,152B,0,1,0,0,0,12
41,001,9501,153,0,0,0,0,0,16
41,001,9501,170,0,0,0,0,0,2
41,001,9501,172B,0,0,0,3,0,56
41,001,9501,173A,0,3,0,0,0,70
41,001,9501,175,0,0,0,0,0,7
41,001,9501,178A,0,0,0,0,0,5
41,001,9501,178B,0,0,0,0,0,0
41,001,9501,179,0,0,0,1,0,7
41,001,9501,180,0,0,0,0,0,1
41,001,9501,181,0,0,0,0,0,12
41,001,9501,182,0,0,0,0,0,11
41,001,9501,201A,0,0,0,0,0,0
41,001,9501,203,0,0,0,0,0,2
41,001,9501,205,0,0,0,0,0,0
41,001,9501,206B,0,0,0,0,0,2
41,001,9501,212A,0,0,0,0,0,20
41,001,9501,212B,0,0,0,0,0,4
41,001,9501,217A,0,0,0,0,0,4
41,001,9501,219,0,0,0,0,0,0
41,001,9501,224,0,0,0,0,0,0
41,001,9501,225,0,0,0,0,0,0
41,001,9501,230,0,0,0,0,0,0
41,001,9501,232B,0,0,0,0,0,0
41,001,9501,233A,0,0,0,0,0,0
41,001,9501,233F,0,0,0,0,0,0
41,001,9501,234,0,0,0,0,0,0
41,001,9501,238,0,0,0,0,0,0
41,001,9501,244,0,0,0,0,0,0
41,001,9501,245,0,0,0,0,0,0
41,001,9501,246,0,0,0,0,0,3
41,001,9501,254A,0,0,0,0,0,0
41,001,9501,254B,0,4,0,4,0,19
41,001,9501,255,0,0,0,0,0,9
41,001,9501,256A,0,0,0,0,0,4
41,001,9501,257A,0,0,0,0,0,15
41,001,9501,258,0,0,0,0,0,13
41,001,9501,259,0,0,0,0,0,4
41,001,9501,260,0,0,0,0,0,0
41,001,9501,261,0,0,0,0,0,0
41,001,9501,262,0,0,0,0,0,6
41,001,9501,263,0,0,0,0,0,0
41,001,9501,264,0,0,0,0,0,4
41,001,9501,265,0,0,0,0,0,6
41,001,9501,266,0,0,0,0,0,2
41,001,9501,267,0,0,0,0,0,0
41,001,9501,268,0,0,0,0,0,6
41,001,9501,269,0,0,0,0,0,2
41,001,9501,270,0,0,0,0,0,0
41,001,9501,271A,0,0,0,0,0,2
41,001,9501,271B,0,1,0,0,0,42
41,001,9501,274,0,3,0,0,0,3
41,001,9501,280A,0,0,0,0,0,13
41,001,9501,280B,0,0,0,0,0,2
41,001,9501,282,0,0,0,0,0,6
41,001,9501,283,0,0,0,0,0,2
41,001,9501,284,0,0,0,0,0,3
41,001,9501,286,0,0,0,0,0,3
41,001,9501,287,0,0,0,0,0,2
41,001,9501,288,0,0,0,0,0,2
41,001,9501,289,0,0,0,0,0,6
41,001,9501,290,0,0,0,0,0,0
41,001,9501,304,0,0,0,0,0,0
41,001,9501,305,0,0,0,0,0,2
41,001,9501,306,0,0,0,0,0,0
41,001,9501,313,0,0,0,0,0,1
41,001,9501,315,0,0,0,0,0,2
41,001,9501,319,0,1,0,0,0,1
41,001,9501,320,0,0,0,0,0,7
41,001,9501,321,0,0,0,0,0,10
41,001,9501,323,0,0,0,0,0,42
41,001,9501,333,0,0,0,0,1,54
41,001,9501,340,0,0,0,1,0,55
41,001,9501,342,0,0,0,0,0,0
41,001,9501,343,0,0,0,0,0,10
41,001,9501,344,0,0,0,0,0,22
41,001,9501,345,0,0,0,0,0,10
41,001,9501,347,0,4,0,1,0,74
41,001,9501,348,0,0,0,0,0,4
41,001,9501,349,0,0,0,0,0,19
41,001,9501,350,0,0,0,0,0,22
41,001,9501,351,0,1,0,0,0,102
41,001,9501,352,0,1,0,0,0,21
41,001,9501,353,0,0,0,0,0,2
41,001,9501,354,0,0,0,1,0,47
41,001,9501,355,0,0,0,0,0,50
41,001,9501,356,0,0,0,0,0,42
41,001,9501,358,0,0,0,1,0,63
41,001,9501,359,0,0,0,0,0,41
41,001,9501,361,0,0,0,1,0,35
41,001,9501,362,0,0,0,0,0,29
41,001,9501,374,0,0,0,0,0,7
41,001,9501,388,0,0,0,0,0,4
41,001,9501,389,0,0,0,0,0,1
41,001,9501,401,0,0,0,0,0,5
41,001,9501,402,0,0,0,0,0,4
41,001,9501,403,0,0,0,0,0,10
41,001,9501,404,0,0,0,0,0,4
41,001,9501,412,0,0,0,0,0,25
41,001,9501,413,0,0,0,0,0,31
41,001,9501,414,0,0,0,0,0,4
41,001,9501,415,0,0,0,0,0,7
41,001,9501,418,0,0,0,0,0,11
41,001,9501,419,0,0,0,0,0,14
41,001,9501,420,0,0,0,0,0,0
41,001,9501,421,0,0,0,0,0,33
41,001,9501,422,0,0,0,0,0,9
41,001,9501,423,0,0,0,0,0,6
41,001,9501,425A,0,2,0,0,0,23
41,001,9501,425B,0,0,0,0,0,12
41,001,9501,427,0,0,0,0,0,8
41,001,9501,429A,0,0,0,0,0,16
41,001,9501,429B,0,0,0,0,0,18
41,001,9501,430,0,0,0,0,0,14
41,001,9501,431,0,0,0,0,0,3
41,001,9501,432,0,0,0,0,0,18
41,001,9501,433,0,0,0,0,0,9
41,001,9501,434,0,0,0,0,0,6
41,001,9501,435,0,0,0,0,0,12
41,001,9501,436,0,0,0,0,0,13
41,001,9501,437,0,0,0,0,0,10
41,001,9501,438,0,1,0,0,0,5
41,001,9501,439,0,0,0,0,0,4
41,001,9501,440,0,0,0,0,0,3
41,001,9501,442,0,0,0,0,0,14
41,001,9501,443,0,0,0,0,0,16
41,001,9501,444,0,0,0,0,0,4
41,001,9501,445,0,0,0,0,0,14
41,001,9501,446,0,0,0,0,0,9
41,001,9501,447,0,0,0,0,0,6
41,001,9501,448,0,0,0,0,0,4
41,001,9501,449,0,0,0,0,0,4
41,001,9501,450,0,0,0,0,0,11
41,001,9501,451,0,0,0,0,0,7
41,001,9501,452,0,0,0,0,0,5
41,001,9501,453,2,0,0,0,0,9
41,001,9501,454,0,0,0,0,0,6
41,001,9501,455,0,0,0,0,0,23
41,001,9501,456,0,0,0,1,0,7
41,001,9501,457A,0,1,0,0,0,47
41,001,9501,457B,0,0,0,1,0,13
41,001,9501,458,0,0,0,0,0,16
41,001,9501,460,0,0,0,0,0,35
41,001,9501,462,0,0,0,0,0,3
41,001,9501,463,0,0,0,0,0,6
41,001,9501,464,0,0,0,0,0,8
41,001,9501,465,0,0,0,0,0,6
41,001,9501,466,0,0,0,0,0,1
41,001,9501,467B,0,0,0,0,0,5
41,001,9501,468,0,0,0,0,0,10
41,001,9501,469,0,0,0,0,0,6
41,001,9501,470,0,0,0,0,0,7
41,001,9501,471,0,0,0,1,0,12
41,001,9501,472A,0,0,0,0,0,25
41,001,9501,473,0,0,0,0,0,10
41,001,9501,474,0,0,0,0,0,11
41,001,9501,475,0,0,0,0,0,20
41,001,9501,476,0,0,0,0,0,5
41,001,9501,477,0,0,0,0,0,8
41,001,9501,478,0,0,0,0,0,6
41,001,9501,479,0,0,0,0,0,15
41,001,9501,480,0,0,0,0,0,21
41,001,9501,481,0,0,0,1,0,68
41,001,9501,489,0,0,0,0,0,0
41,001,9502,101,0,0,0,0,0,17
41,001,9502,102,0,0,0,0,0,21
41,001,9502,103,0,0,0,0,0,21
41,001,9502,104,0,0,0,0,0,12
41,001,9502,105,0,0,0,0,0,17
41,001,9502,106,0,0,0,0,0,23
41,001,9502,107,0,0,0,2,0,16
41,001,9502,108,0,0,0,0,0,13
41,001,9502,109,0,0,0,0,0,17
41,001,9502,110,0,0,0,0,0,5
41,001,9502,113,0,0,0,0,0,1
41,001,9502,114,0,0,0,0,0,19
41,001,9502,115,0,0,0,0,0,20
41,001,9502,116,0,0,0,0,0,9
41,001,9502,118,0,0,0,0,0,5
41,001,9502,122,0,0,0,0,0,1
41,001,9502,124,0,0,0,0,0,0
41,001,9502,125,0,0,0,0,0,4
41,001,9502,126,0,0,0,0,0,4
41,001,9502,127,0,0,0,1,0,7
41,001,9502,128,0,1,0,0,0,13
41,001,9502,129,0,0,0,0,0,1
41,001,9502,132,0,0,0,0,0,1
41,001,9502,133,0,0,0,0,0,8
41,001,9502,134,0,0,0,0,0,5
41,001,9502,135,0,0,0,0,0,16
41,001,9502,136,0,0,0,0,0,22
41,001,9502,137,0,0,1,0,0,21
41,001,9502,139,0,0,0,1,0,11
41,001,9502,141,0,0,0,0,0,9
41,001,9502,143,0,0,0,1,0,18
41,001,9502,144,0,0,0,10,0,36
41,001,9502,145,0,0,0,2,0,33
41,001,9502,146,0,0,0,0,0,29
41,001,9502,147,0,1,0,1,0,19
41,001,9502,148,0,0,0,0,0,2
41,001,9502,201,0,0,1,0,0,10
41,001,9502,202,0,0,0,0,0,25
41,001,9502,203,0,0,0,0,0,2
41,001,9502,204,0,0,0,0,0,25
41,001,9502,205,0,0,0,0,0,10
41,001,9502,209,0,0,0,2,0,14
41,001,9502,212,0,0,0,0,0,26
41,001,9502,213,0,4,0,0,0,5
41,001,9502,214,0,0,0,0,0,21
41,001,9502,216,0,0,0,1,0,28
41,001,9502,217,0,0,0,0,0,24
41,001,9502,218,0,0,0,0,0,2
41,001,9502,219,3,0,0,0,0,9
41,001,9502,220,0,0,0,0,0,74
41,001,9502,221,0,0,0,0,0,25
41,001,9502,222,0,0,0,12,0,78
41,001,9502,223,0,0,0,0,0,25
41,001,9502,224,0,0,0,0,0,15
41,001,9502,226,0,0,0,5,0,3
41,001,9502,229,0,0,0,0,0,1
41,001,9502,230,0,0,0,0,0,11
41,001,9502,231,0,2,0,0,0,7
41,001,9502,232,0,0,0,0,0,4
41,001,9502,233,0,2,0,1,0,15
41,001,9502,234,0,0,0,1,0,6
41,001,9502,235,0,0,0,0,0,11
41,001,9502,236,0,0,0,0,0,13
41,001,9502,237,0,0,0,0,0,6
41,001,9502,238,0,0,0,0,0,22
41,001,9502,239,0,3,0,0,0,60
41,001,9502,240,0,0,0,1,0,56
41,001,9502,241,2,0,0,0,0,15
41,001,9502,242,0,0,0,0,0,4
41,001,9502,243,0,0,0,0,0,27
41,001,9502,244,0,0,0,0,0,19
41,001,9502,245,0,0,0,0,0,24
41,001,9502,246,0,0,0,0,0,4
41,001,9502,247,0,0,0,0,0,12
41,001,9502,248,0,0,0,0,0,23
41,001,9502,249,1,0,0,0,0,27
41,001,9502,251,0,0,0,0,0,8
41,001,9502,301A,0,0,0,0,0,7
41,001,9502,303A,0,0,0,0,0,4
41,001,9502,303B,0,0,0,0,0,26
41,001,9502,304,0,0,0,0,0,10
41,001,9502,305,0,0,0,0,0,16
41,001,9502,306,0,0,0,2,0,32
41,001,9502,308,0,0,0,0,0,8
41,001,9502,309,0,0,0,4,0,22
41,001,9502,310,0,0,0,0,0,25
41,001,9502,311,0,0,0,1,0,23
41,001,9502,314,0,0,0,0,0,0
41,001,9502,315,0,0,0,0,0,2
41,001,9502,316,0,0,0,0,0,8
41,001,9502,317,0,0,0,2,0,13
41,001,9502,318,0,0,0,1,0,24
41,001,9502,319,0,0,0,0,0,13
41,001,9502,320,0,0,0,0,0,12
41,001,9502,321,0,0,0,0,0,35
41,001,9502,322,0,0,0,0,0,26
41,001,9502,323,0,0,0,1,0,17
41,001,9502,324,0,0,0,3,0,18
41,001,9502,325,0,0,0,0,0,8
41,001,9502,326,0,0,0,0,0,19
41,001,9502,327,0,2,0,1,0,18
41,001,9502,328,0,0,0,0,0,16
41,001,9502,329,0,0,0,0,0,2
41,001,9502,330,1,0,0,0,0,19
41,001,9502,331,0,1,2,2,0,20
41,001,9502,332,0,0,0,0,0,16
41,001,9502,333,0,0,0,0,0,15
41,001,9502,334,0,0,0,4,0,28
41,001,9502,335,0,1,0,4,0,46
41,001,9502,338,0,0,0,0,0,6
41,001,9502,339,0,0,0,1,0,39
41,001,9502,340,0,0,0,0,0,23
41,001,9502,341,0,0,0,0,0,11
41,001,9502,342,0,0,0,0,0,4
41,001,9502,343,0,0,0,0,0,16
41,001,9502,344,0,0,0,0,0,25
41,001,9502,345,0,0,0,0,0,24
41,001,9502,346,0,0,0,0,0,19
41,001,9502,347,0,0,1,0,0,27
41,001,9502,348,0,0,0,0,0,9
