state_code,county,tract,block,aapi,aian,black,hispanic,other,white
53,001,9501,101,0,0,0,0,0,20
53,001,9501,104,0,0,0,0,0,4
53,001,9501,113,0,0,0,0,0,11
53,001,9501,115,0,0,0,0,0,4
53,001,9501,117,0,0,0,10,0,0
53,001,9501,118,0,0,0,0,0,4
53,001,9501,121,0,0,0,0,0,2
53,001,9501,122,0,0,0,0,0,10
53,001,9501,123,0,0,0,0,0,6
53,001,9501,124,0,0,0,0,0,2
53,001,9501,125,0,0,0,0,0,0
53,001,9501,128,0,0,0,0,0,4
53,001,9501,130,0,0,0,0,0,6
53,001,9501,131,0,0,0,0,0,2
53,001,9501,132,0,0,0,0,0,3
53,001,9501,133,0,0,0,0,0,6
53,001,9501,135,0,0,0,0,0,3
53,001,9501,136,0,0,0,0,0,4
53,001,9501,137,0,5,0,0,0,6
53,001,9501,139,0,0,0,0,0,10
53,001,9501,141,0,0,0,0,0,8
53,001,9501,142,0,0,0,0,0,3
53,001,9501,143,0,0,0,0,0,8
53,001,9501,144,0,0,0,0,0,2
53,001,9501,145,0,0,0,0,0,6
53,001,9501,146,0,0,0,0,0,1
53,001,9501,147,0,0,0,0,0,4
53,001,9501,148,0,0,0,0,0,4
53,001,9501,149,0,0,0,0,0,5
53,001,9501,150,0,0,0,0,0,4
53,001,9501,151,0,0,0,0,0,7
53,001,9501,152,0,0,0,0,0,2
53,001,9501,153,0,0,0,0,0,4
53,001,9501,154,0,0,0,0,0,5
53,001,9501,155,0,0,0,0,0,7
53,001,9501,157,0,0,0,0,0,7
53,001,9501,158,0,0,0,0,0,9
53,001,9501,160,0,0,0,0,0,16
53,001,9501,162,0,0,0,0,0,17
53,001,9501,163,0,0,0,0,0,4
53,001,9501,165,0,0,0,0,0,8
53,001,9501,167,0,0,0,0,0,4
53,001,9501,168,0,0,0,0,0,2
53,001,9501,170,0,0,0,0,0,6
53,001,9501,171,0,0,0,0,0,7
53,001,9501,172,0,0,0,0,0,6
53,001,9501,173,0,0,0,0,0,10
53,001,9501,174,0,0,0,0,0,4
53,001,9501,177,0,0,0,0,0,4
53,001,9501,179,0,0,0,0,0,8
53,001,9501,180,0,0,0,0,0,0
53,001,9501,181,0,0,0,0,0,6
53,001,9501,182,0,0,0,0,0,5
53,001,9501,187,0,0,0,0,0,1
53,001,9501,190,0,0,0,0,0,8
53,001,9501,191,0,0,0,0,0,0
53,001,9501,201A,0,0,0,0,0,91
53,001,9501,201B,0,0,0,0,0,8
53,001,9501,203,0,0,0,0,0,4
53,001,9501,204,0,0,0,0,0,0
53,001,9501,205,0,0,1,0,0,2
53,001,9501,206,1,0,0,1,0,8
53,001,9501,207,0,0,0,0,0,25
53,001,9501,208,1,0,0,0,0,31
53,001,9501,209,0,0,0,0,0,20
53,001,9501,210,1,0,0,0,0,21
53,001,9501,212,0,0,0,0,0,7
53,001,9501,214,0,0,0,0,0,14
53,001,9501,215,0,2,0,0,0,16
53,001,9501,216,0,0,0,0,0,14
53,001,9501,217,0,0,0,0,0,18
53,001,9501,218,0,0,0,0,0,21
53,001,9501,219,0,0,0,0,0,15
53,001,9501,220,0,0,0,0,0,8
53,001,9501,221,1,0,0,0,0,11
53,001,9501,222,0,0,0,0,0,1
53,001,9501,223,0,0,0,0,0,3
53,001,9501,224,0,0,0,0,0,34
53,001,9501,225,0,0,0,0,0,18
53,001,9501,226,0,0,0,0,0,10
53,001,9501,227,0,0,0,0,0,21
53,001,9501,228,0,0,0,0,0,23
53,001,9501,230,0,0,0,1,0,8
53,001,9501,231,0,0,0,0,0,12
53,001,9501,232,0,0,0,0,0,8
53,001,9501,233A,0,0,0,0,0,23
53,001,9501,234A,0,0,0,0,0,6
53,001,9501,234C,0,0,0,0,0,6
53,001,9501,301A,0,0,0,0,0,38
53,001,9501,303,0,0,0,0,0,18
53,001,9501,304,0,0,0,0,0,0
53,001,9501,305,0,0,0,0,0,19
53,001,9501,306,0,0,1,0,0,16
53,001,9501,307,0,1,0,0,0,28
53,001,9501,308,0,0,0,3,0,26
53,001,9501,309,0,0,0,0,0,14
53,001,9501,310,0,0,0,0,0,2
53,001,9501,311,0,0,0,0,0,4
53,001,9501,313,0,0,0,0,0,2
53,001,9501,315,0,0,0,0,0,16
53,001,9501,316,0,0,0,6,0,19
53,001,9501,317,0,0,0,0,0,20
53,001,9501,318,0,1,0,2,0,11
53,001,9501,319,0,0,0,0,0,7
53,001,9501,320,0,0,0,0,0,2
53,001,9501,321,0,0,0,0,0,6
53,001,9501,323,0,3,0,0,0,15
53,001,9501,324,0,0,0,0,0,1
53,001,9501,325A,0,0,0,0,0,9
53,001,9501,326,0,0,0,0,0,7
53,001,9501,327,0,0,0,0,0,10
53,001,9501,328,0,0,0,0,0,11
53,001,9501,329,0,0,0,0,0,7
53,001,9501,330,0,0,0,0,0,11
53,001,9501,331,0,0,2,0,0,15
53,001,9501,332,0,0,0,0,0,14
53,001,9501,333,0,0,0,0,0,5
53,001,9501,334,0,0,0,0,0,2
53,001,9501,335,0,0,0,0,0,2
53,001,9501,337,0,0,0,0,0,17
53,001,9501,341,0,0,0,0,0,3
53,001,9501,345,0,0,0,0,0,4
53,001,9501,346,0,0,0,0,0,15
53,001,9501,347,0,0,1,2,0,18
53,001,9501,348,0,0,0,0,0,17
53,001,9501,349,0,1,0,0,0,21
53,001,9501,350,0,0,0,4,0,3
53,001,9501,351,0,0,0,0,0,9
53,001,9501,352,0,0,0,1,0,23
53,001,9501,353,0,0,0,0,0,10
53,001,9501,354,0,0,0,0,0,17
53,001,9501,355A,0,0,0,0,0,7
53,001,9501,356B,0,0,0,1,0,8
53,001,9501,357,0,0,0,2,0,8
53,001,9501,360,0,0,0,0,0,4
53,001,9501,403,0,0,0,0,0,4
53,001,9501,404,0,0,0,0,0,12
53,001,9501,405,0,0,0,0,0,15
53,001,9501,406,0,2,0,0,0,17
53,001,9501,407,0,0,0,0,0,13
53,001,9501,408,0,1,0,0,0,19
53,001,9501,409,0,0,0,0,0,9
53,001,9501,410,0,0,0,0,0,6
53,001,9501,411,2,3,0,6,0,8
53,001,9501,412,0,0,0,0,0,10
53,001,9501,413,0,0,0,0,0,12
53,001,9501,414,0,0,0,0,0,0
53,001,9501,415,0,0,0,0,0,12
53,001,9501,416,0,0,0,0,0,15
53,001,9501,417,0,0,0,0,0,11
53,001,9501,418,0,1,0,0,0,15
53,001,9501,419,0,0,0,0,0,14
53,001,9501,420,0,0,0,0,0,8
53,001,9501,421,0,0,1,1,0,16
53,001,9501,422,0,0,0,0,0,13
53,001,9501,425,0,0,0,0,0,2
53,001,9501,426,0,0,0,0,0,12
53,001,9501,427,0,0,0,0,0,3
53,001,9501,428,0,0,0,1,0,12
53,001,9501,429,0,0,0,0,0,14
53,001,9501,430,0,0,0,0,0,17
53,001,9501,431,0,0,0,0,0,17
53,001,9501,432,0,0,0,0,0,14
53,001,9501,433,0,0,0,0,0,12
53,001,9501,434,0,0,0,0,0,10
53,001,9501,435,0,0,0,0,0,14
53,001,9501,436,0,0,0,0,0,11
53,001,9501,437A,1,1,1,0,3,111
53,001,9501,437B,0,0,0,0,0,0
