state_code,county,tract,block,aian,api,black,hispanic,other,white
10,001,0401,101,0,0,0,0,0,24
10,001,0401,102,0,0,3,0,0,142
10,001,0401,103,0,0,0,0,0,75
10,001,0401,104,0,3,0,1,0,65
10,001,0401,105,0,0,0,0,0,2
10,001,0401,106,0,0,0,0,0,35
10,001,0401,109,0,0,0,0,0,27
10,001,0401,110,0,1,1,0,1,280
10,001,0401,111,0,1,1,1,4,115
10,001,0401,112,0,0,0,0,0,9
10,001,0401,113,0,0,0,0,0,14
10,001,0401,114,0,0,0,4,0,95
10,001,0401,116,0,0,17,0,0,24
10,001,0401,118,0,0,13,0,0,11
10,001,0401,119,0,0,0,0,0,0
10,001,0401,120,0,0,53,0,0,48
10,001,0401,121,0,0,4,0,0,17
10,001,0401,122,0,0,0,0,0,80
10,001,0401,123,0,0,0,0,0,77
10,001,0401,124,0,0,0,0,0,40
10,001,0401,125,0,0,0,0,0,49
10,001,0401,126,0,0,0,0,0,11
10,001,0401,128,0,0,0,0,0,6
10,001,0401,130,0,0,21,0,0,5
10,001,0401,132,0,0,0,0,0,13
10,001,0401,133,0,0,0,0,0,20
10,001,0401,134,0,0,0,0,0,9
10,001,0401,135,0,0,0,0,0,7
10,001,0401,201A,0,0,1,0,0,9
10,001,0401,201B,0,0,0,0,0,67
10,001,0401,202A,0,0,0,3,0,16
10,001,0401,202B,0,0,0,0,0,2
10,001,0401,203B,0,0,0,0,0,64
10,001,0401,204,0,0,0,0,0,60
10,001,0401,205,0,0,0,0,0,3
10,001,0401,207,0,0,0,0,0,4
10,001,0401,211,0,0,0,0,0,6
10,001,0401,212,0,0,3,0,0,18
10,001,0401,214,1,0,12,0,0,32
10,001,0401,215,0,0,0,0,0,45
10,001,0401,216,0,0,0,0,0,1
10,001,0401,217,0,0,5,0,0,39
10,001,0401,218,0,0,3,0,0,22
10,001,0401,219,3,1,40,8,0,135
10,001,0401,220,0,1,9,1,0,85
10,001,0401,221,0,0,0,0,0,1
10,001,0401,222B,0,0,15,0,0,108
10,001,0401,223A,0,1,0,0,0,41
10,001,0401,224,0,1,7,0,0,20
10,001,0401,225,0,0,0,0,0,41
10,001,0401,226,2,0,0,0,0,30
10,001,0401,227A,0,0,0,0,0,36
10,001,0401,227B,0,0,0,0,0,18
10,001,0401,228,0,0,0,2,0,22
10,001,0401,229,0,0,7,0,0,100
10,001,0401,230,0,0,9,0,0,32
10,001,0401,231,0,0,0,0,0,9
10,001,0401,232,0,0,2,0,0,23
10,001,0401,233,0,0,0,0,0,6
10,001,0401,234,6,0,0,0,0,44
10,001,0401,235,0,0,0,0,0,88
10,001,0401,236,0,1,15,2,0,73
10,001,0401,237,0,0,0,0,0,10
10,001,0401,238,0,0,2,0,0,2
10,001,0401,239,0,0,0,0,0,1
10,001,0401,240,0,0,0,0,0,2
10,001,0401,241,0,0,0,0,0,2
