state_code,county,tract,block,aapi,aian,black,hispanic,other,white
25,001,0101,101,0,0,0,0,0,0
25,001,0101,103,0,0,3,4,0,134
25,001,0101,104,0,0,0,0,0,32
25,001,0101,111,0,0,0,0,0,14
25,001,0101,112,2,1,0,1,0,99
25,001,0101,113,0,0,0,0,0,1
25,001,0101,201,0,0,0,1,0,10
25,001,0101,202,0,0,0,1,0,18
25,001,0101,204,4,0,2,0,0,100
25,001,0101,205,0,0,2,1,0,84
25,001,0101,206,0,0,3,0,0,44
25,001,0101,207,0,0,0,2,0,34
25,001,0101,208,0,0,0,0,0,7
25,001,0101,209,0,0,1,2,0,10
25,001,0101,210,0,1,0,1,0,12
25,001,0101,211,0,0,0,0,0,5
25,001,0101,212,0,0,0,0,0,35
25,001,0101,213,0,0,0,0,0,4
25,001,0101,214,0,0,0,0,0,16
25,001,0101,215,0,0,0,0,0,13
25,001,0101,216,0,1,2,0,0,17
25,001,0101,217,0,0,2,0,0,40
25,001,0101,219,0,0,0,0,0,0
25,001,0101,220,0,0,0,0,0,1
25,001,0101,221,0,0,0,0,0,3
25,001,0101,222,0,0,0,0,0,0
25,001,0101,223,0,0,0,0,0,4
25,001,0101,227,0,0,0,0,0,4
25,001,0101,228,2,0,0,0,0,9
25,001,0101,230,0,0,0,0,0,13
25,001,0101,231,0,2,0,3,0,10
25,001,0101,301,0,1,2,0,0,57
25,001,0101,303,0,0,0,0,0,13
25,001,0101,304,0,0,2,2,0,183
25,001,0101,305,0,0,0,0,0,4
25,001,0101,306,0,1,0,0,0,24
25,001,0101,307,0,0,0,1,0,26
25,001,0101,308,0,0,1,1,0,62
25,001,0101,309,0,0,0,0,0,12
25,001,0101,310,0,0,0,0,0,22
25,001,0101,311,0,0,0,1,0,23
25,001,0101,312,0,0,0,2,0,60
25,001,0101,313,1,0,5,1,1,71
25,001,0101,314,0,1,1,4,0,44
25,001,0101,315,0,0,1,0,0,32
25,001,0101,316,0,0,0,0,0,26
25,001,0101,317,0,0,1,0,0,2
25,001,0101,318,0,0,0,0,0,22
25,001,0101,319,0,0,0,0,0,38
25,001,0101,401,0,0,0,0,0,85
25,001,0101,402,0,0,0,1,0,21
25,001,0101,403,0,0,0,0,0,9
25,001,0101,404,0,0,4,0,0,20
25,001,0101,405,0,0,0,0,0,22
25,001,0101,406,2,0,0,0,0,40
25,001,0101,408,0,0,0,0,0,81
25,001,0101,409,0,0,0,0,0,48
25,001,0101,410,0,0,3,1,0,18
25,001,0101,411,0,0,0,0,0,5
25,001,0101,412,0,0,0,0,0,15
25,001,0101,413,0,0,2,0,0,15
25,001,0101,414,0,0,1,0,0,48
25,001,0101,415,2,0,2,0,0,14
25,001,0101,416,0,0,1,4,0,166
25,001,0101,417,0,0,0,0,0,9
25,001,0101,501,1,0,1,0,0,43
25,001,0101,502,0,0,0,0,0,2
25,001,0101,503,0,0,1,0,0,54
25,001,0101,504,0,0,0,0,0,22
25,001,0101,505,0,1,0,0,0,36
25,001,0101,506,0,0,0,2,0,42
25,001,0101,507,0,0,0,0,0,7
25,001,0101,508,0,0,0,0,0,18
25,001,0101,509,0,0,1,2,0,131
25,001,0101,510,0,0,0,0,0,15
25,001,0101,511,0,0,0,1,0,121
25,001,0101,512,0,0,1,0,0,64
25,001,0101,513,0,0,1,0,0,30
25,001,0101,514,0,0,1,0,0,15
25,001,0101,515,0,0,1,0,0,67
25,001,0101,516,0,0,2,0,0,19
25,001,0101,517,0,0,0,0,0,13
25,001,0101,518,1,0,0,1,0,36
25,001,0101,519,0,0,0,1,0,26
25,001,0101,520,0,0,0,0,0,26
25,001,0101,521,1,0,0,0,0,47
25,001,0101,522,0,0,0,0,0,11
25,001,0101,523,0,0,1,0,0,34
25,001,0101,601,0,0,0,4,0,64
25,001,0101,602,0,0,0,1,0,20
25,001,0101,603,0,0,1,0,0,33
25,001,0101,604,0,0,0,0,0,62
25,001,0101,605,0,0,0,0,0,31
25,001,0101,606,0,0,0,0,0,38
25,001,0101,607,0,0,0,0,0,8
25,001,0101,608,0,0,0,0,0,12
25,001,0101,609,0,0,0,0,0,12
25,001,0101,610,0,0,0,0,0,9
25,001,0101,611,0,0,0,0,0,12
25,001,0101,612,0,0,0,0,0,8
25,001,0101,613,1,0,1,0,0,15
25,001,0101,614,0,0,0,0,0,13
25,001,0101,615,0,0,0,0,0,3
25,001,0101,616,0,0,0,0,0,14
25,001,0101,617,0,0,0,0,0,15
25,001,0101,618,0,0,0,0,0,77
25,001,0102,101,0,0,0,0,0,0
25,001,0102,201,0,0,0,0,0,0
25,001,0102,203,0,0,0,0,0,0
25,001,0102,204,0,0,0,0,0,25
25,001,0102,205,0,0,0,0,0,34
25,001,0102,206,0,0,0,0,0,51
25,001,0102,207,0,0,0,0,0,8
25,001,0102,218,0,0,0,0,0,0
25,001,0102,220,0,0,0,0,0,0
25,001,0102,221,0,0,0,0,0,0
25,001,0102,225,0,0,0,0,0,1
25,001,0102,226,0,0,0,0,0,0
25,001,0102,227,0,0,0,0,0,0
25,001,0102,228,0,0,0,0,0,5
25,001,0102,231,0,0,0,0,0,0
25,001,0102,234,0,0,0,0,0,28
25,001,0102,235,0,0,0,0,0,4
25,001,0102,236,0,0,0,0,0,13
25,001,0102,238,0,0,0,0,0,0
25,001,0102,239,0,0,0,0,0,13
25,001,0102,240,0,0,0,0,0,57
25,001,0102,241,0,0,0,0,0,25
25,001,0102,242,0,0,1,4,0,71
25,001,0102,243,0,0,0,0,0,0
25,001,0102,245,0,0,0,0,0,34
25,001,0102,246,0,0,0,0,0,17
25,001,0102,248,0,0,0,0,0,3
25,001,0102,249,0,0,0,0,0,5
25,001,0102,250,0,0,0,0,0,5
25,001,0102,251,0,0,0,0,0,20
25,001,0102,252,0,0,0,0,0,1
25,001,0102,253,0,0,0,0,0,4
25,001,0102,254,0,0,0,0,0,22
25,001,0102,255,0,0,0,0,0,67
25,001,0102,256,0,0,0,0,0,15
25,001,0102,257,0,0,0,0,0,0
25,001,0102,258,0,0,0,0,0,3
25,001,0102,260,0,0,0,0,0,17
25,001,0102,261,0,0,0,0,0,2
25,001,0102,267,0,0,0,0,0,1
25,001,0102,269,0,0,0,0,0,1
25,001,0102,270,0,0,0,0,0,4
25,001,0102,271,0,0,1,0,0,143
25,001,0102,272,0,0,0,0,0,1
25,001,0102,273,0,0,0,0,0,0
25,001,0102,275,0,0,0,0,0,0
25,001,0102,276,0,0,0,0,0,2
25,001,0102,278,0,0,0,0,0,2
25,001,0102,279,0,0,0,0,0,2
25,001,0102,301,0,0,0,1,0,18
25,001,0102,304,0,0,1,2,0,83
25,001,0102,306,0,0,0,0,0,16
25,001,0102,307,0,0,0,0,0,20
25,001,0102,308,0,0,1,0,1,93
25,001,0102,310,0,0,0,0,0,0
25,001,0102,312,0,0,0,0,0,61
25,001,0102,313,0,0,0,0,0,0
25,001,0102,315,0,0,0,0,0,6
25,001,0102,317,0,0,1,0,0,13
25,001,0102,318,0,0,0,0,0,12
25,001,0102,319,0,0,0,0,0,4
25,001,0102,320,0,0,0,0,0,69
25,001,0102,321,0,0,0,1,0,6
25,001,0102,322A,0,0,0,0,0,35
25,001,0102,323,0,0,0,0,0,2
25,001,0102,324,0,0,1,0,1,25
25,001,0102,326,0,0,0,0,0,4
25,001,0102,327,0,0,0,0,0,0
25,001,0102,328,0,0,0,0,0,0
25,001,0102,329,0,0,0,0,0,12
25,001,0102,331,0,0,0,0,0,10
25,001,0102,332,0,0,0,0,0,0
25,001,0102,334,0,0,0,0,0,0
25,001,0102,335,0,0,0,0,0,20
25,001,0102,336,0,0,1,0,0,10
25,001,0102,337,0,0,0,0,0,13
25,001,0102,338,0,0,0,0,0,16
25,001,0102,339,0,0,1,0,0,13
25,001,0102,340,0,0,0,4,0,24
25,001,0102,341,0,0,0,0,0,3
25,001,0102,342A,0,0,0,0,0,0
25,001,0102,342B,0,0,0,0,0,22
25,001,0102,343,0,0,0,0,0,0
