state_code,county,tract,block,aapi,aian,black,hispanic,other,white
44,001,0301,101,0,0,0,0,0,7
44,001,0301,102,0,0,0,0,0,30
44,001,0301,103,0,0,0,0,0,10
44,001,0301,104,0,0,0,0,0,10
44,001,0301,105,0,0,0,5,0,28
44,001,0301,106,0,0,0,0,0,34
44,001,0301,107,0,0,0,0,0,37
44,001,0301,108,0,0,0,0,0,17
44,001,0301,109,5,1,12,23,5,317
44,001,0301,110,0,0,0,0,0,4
44,001,0301,111,0,0,0,3,0,397
44,001,0301,112,0,0,0,0,0,32
44,001,0301,113,0,0,0,0,0,28
44,001,0301,114,0,0,0,0,0,21
44,001,0301,115,0,0,0,0,0,27
44,001,0301,116,4,0,0,0,0,30
44,001,0301,117,0,0,0,0,0,31
44,001,0301,118,0,0,0,0,0,16
44,001,0301,119,3,1,0,0,0,64
44,001,0301,120,2,0,0,0,0,29
44,001,0301,121,2,0,0,0,0,19
44,001,0301,122,0,0,0,0,0,34
44,001,0301,123,0,0,0,0,0,21
44,001,0301,124,0,0,0,0,0,34
44,001,0301,125,0,0,0,0,0,28
44,001,0301,126,2,0,0,0,0,33
44,001,0301,127,0,0,0,0,0,25
44,001,0301,128,0,0,0,0,0,54
44,001,0301,129,0,0,0,0,0,28
44,001,0301,130,0,0,0,0,0,19
44,001,0301,131,0,0,0,0,0,8
44,001,0301,132,0,0,0,0,0,15
44,001,0301,133,0,0,0,0,0,30
44,001,0301,148,0,0,0,0,0,26
44,001,0301,149,0,0,0,0,0,36
44,001,0301,158,0,0,0,0,0,41
44,001,0301,201,0,0,1,5,0,195
44,001,0301,202,0,0,0,0,0,31
44,001,0301,203,0,0,0,0,0,38
44,001,0301,204,0,0,0,0,0,15
44,001,0301,205,0,0,0,0,0,29
44,001,0301,206,0,0,0,0,0,22
44,001,0301,207,0,0,0,0,0,18
44,001,0301,208,0,0,0,0,0,14
44,001,0301,209,1,0,0,0,0,22
44,001,0301,210,0,0,0,0,0,11
44,001,0301,211,0,0,0,0,0,44
44,001,0301,212,0,0,0,0,0,31
44,001,0301,213,0,0,0,0,0,10
44,001,0301,214,4,0,0,0,1,17
44,001,0301,215,0,0,0,0,0,33
44,001,0301,216,0,0,0,0,0,9
44,001,0301,217,0,0,0,0,0,26
44,001,0301,218,0,0,0,1,0,15
44,001,0301,219,0,0,0,0,0,26
44,001,0301,220,0,0,0,0,0,17
44,001,0301,221,0,0,0,0,0,11
